,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,70.5,12718.3190905462,12692.6521306272,12271.6192063987,12814.1384862291,11871.296411153,11995.0765543945,9997.29524252289,9803.2182751917,10007.1670140644,9697.97554551602,9258.77784365397,9640.44587849503,13309.0934393536,13188.0558198776,12751.1318243738,14311.2566703226,13854.3752452667,13144.9007038467,12593.0663867935,12842.5369206313,12578.3981568757,12723.9031681451,13448.4009213533,12180.0482677651,13837.5574932756,14014.0577650463,13757.3626324557,14477.2781030708,14128.8117430908,14649.2612520697,13977.7304722744,12972.6309420564,13702.061537399,13099.4262315293,13410.3407356569,12680.4786637674,10939.6832457258,10726.9270297727,11444.6949765982,11277.7054647117,11333.0593379688,11461.2952285936,13165.8432595001,13199.6909208174,12444.4180565798,12365.6689136321,13455.4007015849,13880.2366563,11408.3226988643,11510.9500352931,11677.4063443431,11866.222592884,10612.1681313909,12378.4273743307,12179.876917327,12677.399342469,12253.7078647609,12021.5674060952,12025.7557608433,12234.2176547313,10985.0863820517,11246.354307928,10851.9724958219,11368.6786478339,11710.1624963652,11726.8908923534,13336.2334676728,13486.7345889957,13205.3301217538,12884.0659575036,13689.63880782,14040.3647304293,14929.2651557421,14952.3514306166,15999.6524418813,15159.2711522845,15129.1779353198,15392.0143134062,13291.9359164461,15308.0111874759,14381.9139211849,14337.7971719541,13983.8389307963,14925.2749719121,12388.6179099687,12816.1527185151,12772.3441673973,14058.9244757343,12544.5187111707,13330.759315641,16010.4767421084,13741.3254021468,15805.9638205132,14159.9809111699,15294.8035874251,14887.8445735335
,71,12495.0733783738,12496.2683695654,12085.0251516789,12616.0462902419,11683.7875397547,11814.8387565555,9836.54513908817,9650.05048273791,9849.94900925078,9537.61300528382,9116.80890108389,9484.75704001417,13106.4780540875,12999.5295629786,12567.1096831703,14103.8789956648,13658.0289102992,12959.4327424529,12403.0635861655,12661.8583826323,12409.1175192606,12533.4608127542,13239.6042336301,11994.2810957028,13637.8844542711,13801.1495593227,13550.7787199194,14271.6570337132,13921.7149000601,14434.8650859664,13768.0534984746,12786.8366530103,13502.8645302822,12897.1355357127,13216.3895954222,12490.7794286685,10770.6657826855,10561.0375368568,11262.2928175568,11103.9233877577,11153.5059881425,11280.2714244782,12966.5274512206,13007.3355056247,12272.9562499801,12174.3785245701,13238.8537626407,13661.965451819,11232.9855756622,11333.4598521549,11498.5249435453,11684.2136065273,10449.0279697635,12187.3336242862,11981.2263187759,12484.9788701761,12057.8737682495,11831.8550778212,11846.575463852,12046.9442814757,10820.2866778004,11068.7070922264,10684.086317283,11194.5654335208,11529.4639968241,11540.3391305965,13135.0991051401,13280.2168682939,12996.5820931212,12684.3640818291,13477.1279036589,13822.1091678736,14715.433583708,14736.7728430923,15770.4251985464,14943.6524129767,14917.2692768342,15166.2904443339,13131.8055491667,15072.342220231,14183.4438988852,14127.1219890157,13783.0916846804,14698.4209229673,12211.9900387935,12627.536200043,12584.248571754,13834.5663209939,12355.9832385527,13125.3393217558,15763.2462077988,13562.0688585247,15565.328905498,13964.8614814162,15064.3788012996,14675.5639573222
,71.5,12275.4102293071,12294.4080843636,11893.8860210789,12411.9794761206,11490.632551567,11627.2691393098,9673.5718475579,9494.58182314822,9688.58980131687,9374.6185429673,8971.50764515805,9328.86098949026,12902.0050175734,12804.7244836396,12374.6910963279,13886.0577318386,13457.0175924924,12766.4568594966,12209.6104343142,12472.8981401352,12227.9076928984,12337.7508565266,13027.276375311,11806.0309064925,13433.5463929014,13578.7306114673,13336.3058207126,14055.3555198563,13705.3674147967,14209.669221801,13549.3717206742,12593.3779228114,13295.1025598386,12686.2643630986,13016.1626269698,12296.6645449779,10599.589888697,10391.3411461875,11074.1002908312,10925.3534172208,10968.7340030168,11094.3469864608,12760.0128781756,12805.8385972327,12091.2704270966,11976.4243660111,13016.1665926795,13442.3781220846,11055.3517316556,11149.9328393565,11314.4899009069,11497.19617143,10280.7182641108,11989.4783824514,11776.8221967831,12287.1955127767,11854.9736550805,11637.9790476412,11663.0196423983,11857.407989989,10653.4235805538,10887.7547473882,10511.1121200682,11015.7833690371,11343.7881501858,11348.8661736645,12929.0213716371,13066.3149186104,12781.6975264464,12480.4795278076,13260.8049496025,13603.1966060004,14497.7547772084,14514.4938363265,15531.3249831354,14721.5990624933,14696.7050737563,14933.5414283314,12960.7057092627,14831.3480971303,13975.6869432931,13912.1345086126,13578.5039862681,14470.8540913406,12032.8515963383,12434.418447459,12389.3221783061,13610.8085227169,12164.6958998643,12915.6929346866,15516.0365091297,13375.3483932056,15323.5405470508,13767.488253856,14831.8461640552,14461.9402640749
,72,12060.679023184,12090.0832343356,11701.3236294315,12207.0592082303,11296.9606381094,11437.2637170896,9511.03762832422,9339.8042841756,9526.80229777893,9212.47601747543,8826.59018899687,9174.9399331348,12698.4529428594,12607.3246885267,12179.4180597696,13663.8509757175,13256.195523817,12570.7379384553,12016.7416422044,12281.2006855092,12040.986689275,12141.4403284071,12814.5752941759,11619.0707519793,13228.0946982184,13353.1916164033,13120.5251782811,13834.2782830877,13486.5785911129,13981.6063596187,13327.750768317,12397.0551977379,13083.5859698188,12472.9491155924,12813.9173314727,12102.4143404299,10429.0152620144,10219.892841041,10884.5760071881,10746.9626173172,10784.1828871973,10908.0954945784,12552.1395840437,12599.4699047484,11903.6603222773,11777.2835410331,12792.8855975841,13225.1158135783,10877.3096473064,10963.7076963915,11129.7378502773,11308.984682754,10112.5630238324,11789.72714611,11571.2980937116,12087.8611473808,11649.3215275554,11445.0780981413,11478.4920856675,11668.3306980469,10486.5044440554,10705.7943855339,10338.6576754791,10836.2251749861,11157.6582126301,11155.8818775503,12723.2438531286,12851.1690040777,12565.8678828728,12278.0502419113,13045.8353278118,13386.0731631804,14279.4741480805,14290.4289276746,15289.8452346956,14498.7692883998,14473.3775502626,14700.1828857667,12784.3566741459,14590.7695507413,13764.5680709972,13698.7988041955,13374.2267269456,14244.8256924258,11853.3414404823,12240.2938650546,12191.3770292117,13390.7758015041,11973.6498867371,12706.777035264,15272.8198277567,13185.8821098138,15084.519334832,13571.2583927378,14600.5561522371,14248.8245496115
,72.5,11850.5724169387,11886.800399219,11509.2223273596,12004.1670050479,11104.8492950774,11247.9073374627,9351.14114348837,9187.13564436708,9366.43816644669,9052.80355387802,8683.07716050765,9024.06568925477,12497.2068744691,12411.0396661351,11985.0173064888,13442.4193606761,13058.1452602028,12376.2950961552,11826.1106567532,12090.130272313,11852.7718776799,11946.4160833974,12604.8019148312,11434.3483854842,13023.421354756,13128.25265564,12905.0428246147,13612.7616387483,13268.6910398516,13755.1194800759,13106.747698728,12200.977793523,12872.5436340768,12261.0698885635,12612.5066685557,11910.856825653,10260.160622936,10049.1842003077,10696.8436184032,10570.8317639476,10603.0170816553,10724.0641878528,12345.9277824612,12393.3080614719,11714.0604754961,11580.1523360165,12572.671165437,13012.496119,10701.3233645687,10777.5445467966,10946.8193419608,11121.6431960663,9946.94746805345,11591.0997727403,11367.8354225396,11890.2951662518,11444.8238306269,11255.9838124718,11294.718112338,11480.9484202114,10321.4430437007,10526.4242447712,10168.4435044803,10658.2629034497,10973.4137379428,10964.2900849933,12520.5882303884,12637.3709225122,12352.2643961359,12079.06843378,12833.7811573118,13172.4027336638,14063.6023502176,14068.2441677458,15051.9857631322,14278.3300980114,14251.4996685519,14469.0203310007,12606.1958374341,14353.3238323539,13553.6409499239,13488.5041268556,13172.3348152877,14022.3498950774,11675.0603735746,12047.9259495909,11994.654619648,13175.5401699808,11784.8952734357,12500.8334709486,15035.1179941615,12996.6273330806,14850.3406401747,13376.1696692656,14372.4617690279,14037.2301745261
,73,11644.3416594625,11686.1046691691,11319.9059903741,11805.7249980024,10917.3456147839,11061.7085460273,9194.31035915371,9036.82356626434,9208.35768149796,8896.55354204006,8541.66132708165,8875.16019415339,12299.507161676,12217.109411301,11793.2581018124,13223.5001026554,12863.9009982549,12184.6187289083,11639.6630579378,11902.5498892041,11667.3165990013,11754.2232531445,12398.3134277061,11252.0828614056,12821.054245678,12906.9924044455,12691.4624638317,13393.0006003131,13054.3692907005,13532.4594125109,12888.251468494,12007.1110506332,12663.8544114099,12053.4829509193,12412.8067387309,11723.4730756682,10093.580618443,9880.59942710437,10512.5215932269,10397.39706259,10424.9944048666,10543.7766832252,12143.2085429232,12190.3179688847,11525.501011489,11386.5897768224,12357.5898745071,12805.6850055221,10528.2283618767,10594.0006174011,10767.6081891645,10936.2807639637,9785.11429760489,11395.3837851068,11167.3414048063,11695.6094344809,11242.9813347955,11070.3946529016,11112.1298904782,11295.8757288683,10158.0646217457,10350.9063933355,10001.480943317,10482.7962878798,10792.800012699,10776.3004575432,12321.8380287665,12427.6494248205,12142.8091714917,11883.9261930885,12625.7061456322,12962.2382240291,13850.398416986,13849.6376165982,14816.4985631949,14061.3369759208,14032.4235680507,14241.3132325226,12428.6706287696,14120.535519984,13345.4710411199,13283.1864556949,12974.1871549264,13803.9004146261,11498.3010444117,11858.2426894393,11800.3243528243,12964.6208672802,11597.9243476513,12298.4599822319,14801.786086228,12809.2545865235,14620.2729277809,13182.9931964357,14148.504860186,13828.4221157567
,73.5,11442.4780167991,11490.6971561248,11134.0022288455,11611.8870648338,10735.4114034801,10878.9295084067,9040.5348205664,8887.98163455475,9054.328039541,8743.56726872013,8403.29601182777,8729.76517362465,12105.0331795168,12027.3056523531,11605.6778214762,13008.928155402,12673.7233876814,11996.1236249478,11457.2129365133,11718.2134451843,11485.3439650535,11564.685490647,12197.1127835973,11073.2942736601,12621.8993577717,12691.4852712689,12482.8550701895,13176.2066915426,12844.6734766398,13314.9190386434,12674.0976847564,11816.5379756961,12459.6243970811,11850.926878802,12216.647682496,11540.6007526397,9930.07933201365,9715.4303311773,10332.217623488,10226.0441181969,10251.0867887961,10367.555585817,11944.960903783,11991.7905874336,11340.130304063,11198.4809783847,12149.1674166176,12604.622646834,10358.2273422246,10414.4941711197,10592.0738602579,10753.7657526467,9626.19418332384,11203.175999828,10971.085820113,11503.2654468435,11046.2563032337,10888.205329319,10931.8594316145,11114.40836782,9996.6408933426,10179.9997630306,9837.59555829202,10310.0161195531,10615.2547601499,10592.2545119964,12127.0692700218,12223.0074661008,11938.1701031185,11691.6097240939,12421.6762792264,12755.9997577187,13640.4963215498,13635.2616254896,14584.3238553215,13846.8324987692,13816.3632152224,14017.5897455459,12251.2626894752,13892.853248674,13141.0442010224,13080.4301955289,12779.6014219326,13589.2785352141,11323.3746851625,11671.5853389616,11609.103639111,12756.5287044212,11412.8259978599,12099.4119859095,14570.8761253438,12623.4107047244,14393.5107434018,12988.695267025,13927.6932853324,13622.492790949
,74,11244.7031287222,11299.8924452181,10950.54337212,11422.0936799278,10558.4170484591,10698.208091873,8889.25081634119,8739.99275441757,8904.2905910076,8593.49443729959,8267.11808933301,8587.19873394628,11913.1910353835,11841.2585958136,11421.6641939397,12798.0845614165,12484.8612643665,11810.4307187039,11278.0953062514,11535.7008560397,11306.1232321459,11376.8095541639,12000.5441417615,10897.8452988989,12425.8931324045,12481.378968418,12278.3564268697,12961.9610835465,12638.2461885733,13101.7699201859,12464.8338869379,11627.9031289341,12259.3152362816,11653.4833825005,12024.0549822451,11361.8883662785,9769.01190328246,9553.29479226892,10155.9161059841,10056.2396508152,10079.9733902284,10194.4496092014,11749.9436218169,11797.2350779116,11158.2414963096,11014.6449982748,11945.5865889879,12407.3017021476,10191.0393702427,10239.3979497991,10418.0215807902,10573.3849128322,9469.6531576958,11014.6201941722,10779.3689811338,11312.8960891112,10854.2253353466,10707.4368283163,10752.8832593827,10935.5422387065,9837.5563175031,10012.984892199,9675.92141999499,10139.0515339314,10440.179209976,10412.0140781678,11934.8442586343,12022.5304499337,11736.9500850318,11500.1042263053,12220.4323387162,12553.0667009175,13432.7818388144,13424.2961936894,14354.1165869105,13632.1741355788,13602.3801769779,13797.2947000319,12074.444174876,13669.099122724,12939.7473001942,12879.7728105204,12586.7497300082,13377.9182316522,11150.1244296449,11486.38887592,11420.4852290866,12550.3962873124,11228.8842004915,11902.8119469431,14340.5805820286,12438.1309061813,14167.9774597621,12793.5642493316,13709.1183758803,13418.1654273875
,74.5,11050.0981104662,11113.3970225289,10769.7582392613,11235.3951589947,10385.108365974,10518.9117744853,8740.50940643288,8592.1261347743,8756.76205458714,8445.90482480215,8131.65582891003,8446.60286863854,11723.9836106462,11658.6024226555,11239.5955142548,12589.5748579481,12295.7210555436,11626.25184074,11101.2410993845,11353.1788199865,11128.3777078339,11190.0967419025,11808.0324872396,10724.646485306,12232.4131050076,12275.2773554899,12076.835184008,12749.2499848085,12433.314842605,12890.715515902,12259.0017224937,11440.4841961327,12062.2429651797,11459.6860199612,11833.1355179272,11185.8394947379,9610.24196038957,9394.46312262182,9983.03049243605,9886.7720616632,9910.17556210591,10022.7542680289,11557.473413521,11606.9781206634,10978.8937795966,10834.3066109102,11746.4119696998,12212.4906663811,10026.8425007516,10067.9522782511,10244.7604695314,10394.908811943,9314.50935974642,10828.3945731091,10590.8570514837,11123.6201858108,10665.9857674871,10527.1222846532,10574.9620987219,10758.8525176209,9680.19741814024,9849.82386886745,9514.81611620254,9968.61929314448,10266.3885992498,10235.4190197599,11743.5134136439,11824.3898244224,11538.392775061,11308.6778363269,12021.2775229075,12352.7316182194,13227.4883981743,13216.290986078,14125.466882385,13416.3878267873,13389.3784484121,13578.3393624338,11896.6810487968,13447.7039067679,12740.0663031585,12679.302473028,12395.2684435128,13169.9099317616,10978.3758353063,11301.6051587233,11234.7434875572,12345.9031213155,11045.6905423363,11707.5119009616,14110.0675614473,12251.6076112783,13944.0111808019,12597.238274115,13492.9484759241,13215.6966682853
,75,10858.2357027619,10929.7368753572,10591.4888379705,11050.4333658081,10215.0030115859,10339.9786024199,8593.35578258074,8444.89458486039,8611.15487515239,8300.72891939164,7997.46670269634,8307.30445355182,11537.1469929194,11478.0041575332,11058.0933522799,12381.6551299254,12105.4781814943,11442.5715578505,10926.2985324567,11170.4925403919,10951.4029972729,11004.9952163731,11618.2519119101,10554.3484835349,12040.8938063844,12072.4970825525,11878.0205380084,12536.9468923934,12228.927840034,12680.8129743251,12055.7042286946,11253.3775818945,11866.8984490134,11269.0699027402,11644.0873051435,11012.403833491,9453.39683065819,9237.86449933009,9812.47874225181,9717.99798868249,9740.60915136543,9852.39231414483,11367.0686709634,11418.68601126,10802.3599313562,10657.1287975994,11550.1121142738,12019.7973682772,9864.39787751555,9899.01229451053,10072.4739619473,10218.1853859361,9160.5440244107,10643.9857918627,10404.5169620908,10934.2777477034,10480.9131120143,10346.2140837139,10397.3097163773,10583.737313695,9524.4000032034,9688.62190530719,9354.71286604952,9798.89264620817,10093.3570867001,10061.5403619242,11552.032925666,11628.9441552728,11342.233799399,11117.242019516,11824.5928469094,12155.0962550569,13023.2450289184,13009.7237106059,13896.0884342665,13199.817366554,13176.3172987641,13360.0068787144,11717.4874996479,13228.8647620739,12541.8206179635,12479.0287923999,12204.3170260777,12964.8366216245,10808.3098743777,11116.894032772,11050.7147930511,12142.6530762259,10862.5438840736,11513.2323197145,13879.5394737062,12064.1604153296,13720.5448388603,12400.5449168841,13278.5118308342,13014.7231380303
,75.5,10668.3382396689,10749.2214879065,10415.0953251373,10866.401670605,10047.3072016832,10161.754465488,8448.20936756308,8298.58162339759,8467.39835655873,8157.29282468541,7865.19450600382,8170.88472357367,11352.1364951602,11299.4294643588,10877.3822220915,12174.9411358317,11913.7270781327,11258.781409793,10752.1619319804,10987.0271256875,10774.710367588,10821.5585512432,11431.1661192512,10385.7325711833,11850.6807334128,11872.3476297073,11680.8659732878,12325.1748172059,12024.8120652916,12471.9696588382,11855.0056604049,11066.5945112463,11671.8661500179,11081.0053009294,11456.3285708106,10839.9561171365,9298.08107767545,9083.57950153595,9644.41356834657,9550.01383030187,9571.9262380102,9682.84071872687,11178.509792602,11231.8455341713,10627.8329089229,10482.6376590559,11356.3459318449,11828.6028140026,9703.72633003662,9731.44885197861,9900.24457189871,10043.006997464,9007.49995628544,10461.253368534,10219.5513891221,10745.6583277233,10298.9003945185,10166.1592876359,10221.0371453017,10410.2567047933,9370.47507980214,9529.06820483287,9195.11916731833,9629.82566337069,9920.76415707648,9889.57963888683,11360.5881909803,11435.0526382375,11147.8574402899,10926.0823854974,11629.8435896481,11960.0008278752,12820.1009003232,12804.4917840188,13668.6328918761,12982.9532451193,12963.3245386962,13142.3895037648,11536.0174697326,13012.1548143065,12344.4476574006,12278.0078343114,12013.215438713,12761.9240018636,10639.392849029,10932.0057314411,10868.9007378349,11940.165468995,10680.4496993793,11320.0089097157,13649.9599828558,11875.3637972043,13497.9234809001,12203.9291116001,13064.7650153757,12815.0343527175
,76,10479.6940802444,10570.0458241049,10240.3380981527,10684.0575978302,9881.01414561151,9984.51182493231,8304.38151991157,8153.15175444654,8324.10766138521,8015.50794601566,7734.29767493712,8035.64191203842,11168.195177776,11121.3095261585,10696.6218097384,11969.3424244541,11720.2101138151,11075.2637522005,10578.5846036515,10803.2943106289,10597.4034941096,10639.3503215289,11244.9718549549,10217.9503965932,11661.6411154348,11673.4095339611,11484.6671057889,12113.7906765119,11820.5936866479,12262.7519390157,11654.8964519803,10880.3718833077,11476.482223968,10894.9136710744,11269.3719326977,10668.3307506663,9144.43684746984,8930.72678053676,9477.97407146916,9383.83661554222,9403.98193644174,9514.15008348372,10991.2745558693,11045.9605020538,10454.1064045266,10309.2981366903,11164.7692808619,11638.21918436,9544.22834866207,9564.87221050913,9728.56287154583,9869.00563556075,8856.43716738705,10279.4939224358,10035.0509508076,10557.8944718418,10118.5796516837,9986.96259851662,10045.55095376,10237.5733884658,9217.77776261021,9370.26132186321,9036.31452448144,9461.61309100648,9748.89280396368,9718.68469719253,11168.8487951505,11241.8968329966,10955.3077393881,10736.000963155,11435.9282382698,11766.2055848869,12617.0197210811,12599.5245816094,13441.3883766344,12765.8980649212,12750.375413725,12925.2779580821,11353.8202621268,12796.6092266346,12147.2724361245,12077.7174238986,11821.7411809192,12560.4423141991,10470.8506875655,10746.7004227658,10688.9459028484,11738.3678614366,10499.4742438157,11127.8785630062,13421.4851801944,11685.6720922098,13275.620369768,12008.1335514941,12852.5808195782,12615.8371728529
,76.5,10291.8996580177,10391.6678391747,10066.8694618823,10502.4828107971,9715.32218941374,9808.06300844651,8161.79748995968,8008.99098077021,8181.30940836511,7875.31423516757,7605.27112542476,7901.4734436869,10984.7875459372,10943.5752385363,10515.9608472689,11764.4855516068,11525.5917768373,10891.1848308098,10404.8455545396,10619.5092579591,10420.0683751925,10458.2594556446,11059.1827401956,10051.047138259,11472.9590635743,11475.7490178981,11289.7641659648,11903.3246282826,11616.9550274823,12053.4959507808,11455.0586787659,10694.7621939639,11280.8895796596,10710.1466281834,11082.8634945264,10497.1317597538,8992.0397424712,8779.46372310048,9312.39624445649,9219.22891424259,9237.32829719467,9345.8412291419,10805.3394194564,10861.1981922667,10280.9390349144,10137.3540220708,10975.0119557125,11448.2287617461,9385.91621509888,9398.35215389735,9558.89467120643,9696.8445121684,8707.61238414801,10098.5663435611,9850.58556014574,10370.3431106143,9939.47423822128,9809.02796948172,9871.03300087874,10065.0561118097,9065.6990605164,9211.544759558,8878.64580236592,9294.20033652523,9577.68914543524,9548.31492409984,10977.4120631712,11049.7465323548,10763.3032636459,10546.6325432531,11243.0099962256,11573.5079647952,12413.7968578374,12394.2010133995,13214.0122306499,12549.7199261498,12538.2668141058,12708.4049000976,11170.723736446,12581.4035934039,11949.6268200723,11877.3260288126,11630.0663292777,12359.8778462274,10302.0506770018,10560.9027484293,10510.441417983,11537.3611632812,10319.0737494544,10936.3304897436,13194.2709900726,11495.3940024037,13054.8072769147,11812.6286548011,12641.1696805661,12417.0488087841
,77,10104.4990692912,10213.6693556913,9893.17032435143,10320.9701548294,9549.62379318315,9631.76611075971,8019.63397578825,7865.9491041901,8038.72316790897,7735.79016046677,7477.69458478144,7767.71320915925,10800.9285745627,10765.4540828902,10334.9829536578,11560.0515819832,11329.9090257312,10706.603988423,10230.0839558493,10435.5946011554,10242.220517739,10277.7073870159,10873.2378235635,9884.48614762599,11284.0002093188,11278.3280191079,11094.9708509657,11693.2701372014,11413.671792644,11843.6696037656,11254.9441998197,10509.3241786132,11084.5552641784,10526.2540429374,10897.0872763111,10325.5232542781,8839.77280879101,8628.55519292832,9146.89979228891,9055.35723331647,9071.05995407195,9178.32177188356,10619.5541503177,10676.1333273695,10108.5219347389,9965.55817819141,10785.6144930478,11258.2291473363,9227.50583763045,9230.78865856113,9390.1578454645,9525.06125371714,8559.98636590919,9918.14295638026,9666.04532070262,10182.9604312956,9760.88190155836,9631.3313570011,9696.73214197993,9892.62682553865,8914.43135513994,9051.95519833561,8721.59506678749,9127.84416487996,9406.72199515398,9377.38987658437,10785.890414928,10858.0145018238,10571.2384830823,10357.4756138339,11049.955378816,11381.2500419377,12209.1882530494,12187.1995474282,12985.5354489577,12334.5566866823,12326.57480808,12491.1703670665,10986.9281386908,12366.0481470718,11751.7257467039,11676.6848941639,11437.5157586669,12159.3047116953,10132.2686800227,10374.943469249,10332.0126404444,11336.3372809443,10139.0420586234,10744.6430555546,12967.8951364544,11304.8387665772,12834.0288507576,11617.1881283592,12429.7170945447,12218.0536675022
,77.5,9917.17562637765,10035.2022126191,9718.53850245895,10138.8675453091,9382.45828527751,9455.75685587912,7877.14257844099,7722.94510184723,7895.97930185208,7595.86045593551,7350.11181231872,7634.42915840995,10615.4743457927,10585.7870916287,10153.142149478,11355.6412675279,11132.5802243939,10520.9559836952,10053.5021044883,10250.7863936812,10062.8873241429,10096.4553579735,10686.0998884704,9716.64935623484,11093.7459802041,11079.5401709648,10899.3931191338,11482.8697097335,11210.2516493658,11632.7393923447,11053.7160484527,10323.8255087711,10887.2983577745,10341.601866227,10710.5943476825,10151.9845896508,8687.12253745316,8477.77031247016,8981.01781515933,8891.42993935322,8904.70990883382,9010.46581668523,10433.2730078991,10490.8648136525,9935.15534213441,9792.64802934018,10596.5338867329,11067.3385829761,9068.55375260233,9062.16613179342,9220.87497752025,9353.46222751829,8412.55586437479,9737.4271522388,9480.39529861987,9996.04050842852,9581.90460744709,9453.85222237715,9522.52078821638,9719.7799226223,8762.28271289109,8890.96859315417,8564.08713384617,8961.15976512339,9235.82207912828,9205.70487701191,10593.9125076525,10665.2135711879,10378.1743128631,10168.0480689478,10855.4998139265,11188.3532940225,12002.520791268,11978.0614478908,12755.9892416502,12118.7077740014,12114.8286341569,12273.9213655023,10801.9986560181,12148.8539218532,11552.5183618063,11475.3524093749,11243.9122558395,11957.713484227,9960.33902896674,10188.2033848077,10152.8392979646,11134.9631310286,9959.1260984771,10551.875938171,12741.717501108,11113.040082174,12612.6231083628,11421.4062271324,12217.4001431328,12017.8084395042
,78,9727.96712529572,9853.73253183162,9541.2111957988,9954.2261188276,9211.45551411922,9278.21225128057,7732.92231246739,7578.51173461215,7751.65887457997,7454.81908697673,7220.23231545566,7499.54186547053,10427.055018699,10402.7189273759,9969.22991359699,11148.8609350825,10932.4331141191,10333.5886383208,9873.95584205441,10063.5486944707,9880.57000461808,9912.42386202334,10495.4730411319,9547.40871587125,10900.6895644095,10877.4925214575,10702.021478749,11270.6165428073,11004.7337735171,11418.8244672408,10849.2964502125,10136.9141941839,10687.9059131946,10154.8302428563,10522.2234834437,9976.11440989389,8533.34044312101,8325.48213105697,8812.63066846676,8726.29518162455,8736.70648745396,8840.56770056194,10244.8528792155,10302.9674560614,9759.05595084286,9616.83733262065,10405.8006688038,10874.3237628162,8907.78189831187,8891.27977833629,9050.87870056487,9180.81423046618,8264.64482216908,9554.65622399056,9292.87585851104,9807.14850366143,9400.55360498692,9274.76657939192,9346.53256314712,9544.80043686634,8607.92523895693,8726.7869474776,8405.78063943483,8792.90226113686,9063.80379568715,9031.96419116935,10400.3692496839,10470.3441703616,10182.9244419292,9976.70250063078,10658.3425229798,10992.8887553032,11792.4012142946,11765.2150111518,12523.4691871032,11900.875235491,11901.2675709854,12055.0181613008,10615.4186387345,11928.5741323256,11350.6958884241,11272.3360946969,11047.5074402371,11753.3431159508,9784.73223796895,9999.62630035331,9971.53785065289,10932.3615216441,9777.34315615561,10356.9125055033,12513.4256186944,10919.2009918213,12388.6981281197,11223.0498367178,12003.3154283834,11814.4386328453
,78.5,9535.11529180094,9667.57496908689,9359.04963449007,9763.3461611761,9035.42733609054,9096.74721081211,7586.1212161544,7431.61268142207,7604.80592231577,7311.33494453794,7086.85218241883,7362.9338589587,10233.7672932328,10214.6834869604,9781.51444345815,10937.0809773057,10727.3189798283,10142.0518504451,9689.80051605661,9871.83968382861,9694.25652898773,9724.12556306318,10300.3474640678,9374.78241393314,10702.2877419586,10670.1140035321,10499.852179377,11054.1964380902,10795.5468632481,11200.4288094667,10640.4030151285,9945.73211381406,10484.5400964586,9964.49879064628,10330.6159231627,9796.16270261489,8376.23955447672,8170.29703156368,8641.11228186951,8557.47698632849,8565.16160877294,8666.93116918064,10051.783162911,10111.0262798332,9579.37815751289,9437.05079908935,10211.2459628374,10677.6646676821,8743.37260762223,8716.26046261139,8878.01762430135,9004.70411361762,8113.86192945673,9368.55385481472,9102.63509747659,9614.8438579107,9215.54964781103,9091.67521044592,9167.12947079168,9366.01422967141,8449.79938293852,8558.07807243549,8244.49971371154,8621.23728423652,8888.69013461679,8855.24733308489,10203.0530505167,10271.0707917086,9982.60890467889,9780.81026212799,10456.3327266109,10792.9604455353,11576.8639215112,11547.0208459866,12286.459976206,11679.1552823115,11683.5694007785,11831.7767685942,10424.6118784298,11703.0127478364,11143.8391616381,11064.6996585131,10846.470412354,11544.5421689295,9603.80792370803,9806.85390389602,9786.21005991537,10726.1328825698,9591.63408393547,10157.7127840162,12280.4272887009,10721.2285501668,12160.3160767049,11020.3553820741,11784.140901741,11605.9011188107
